id,title,category,tags,scene,pub_time,modify_time,expire_time,status,weight,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_user_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
item_7340,title_7340,category_8,tags_37,scene_1,1667176411,1667377175,1667132084,1,10,{},16.0,16.0,1.0,8.0,3.0,16.0,1667053333.0,1667633081.0,3950.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7341,title_7341,category_93,tags_66,scene_2,1667379850,1667509059,1667075853,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667096151.0,1667616944.0,20087.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7342,title_7342,category_82,tags_31,scene_1,1667476891,1667613461,1667530879,1,5,{},11.0,11.0,1.0,5.0,3.0,11.0,1667241631.0,1667622205.0,14826.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7343,title_7343,category_82,tags_50,scene_0,1667392095,1667177077,1667095645,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667086670.0,1667559296.0,77735.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7344,title_7344,category_40,tags_20,scene_2,1667315083,1667213465,1667491181,1,10,{},8.0,8.0,1.0,7.0,3.0,8.0,1667060985.0,1667611824.0,25207.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7345,title_7345,category_40,tags_62,scene_1,1667413626,1667164000,1667473965,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667153285.0,1667552955.0,84076.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7346,title_7346,category_13,tags_57,scene_0,1667565583,1667398427,1667582363,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667079469.0,1667631844.0,5187.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7347,title_7347,category_81,tags_27,scene_2,1667398856,1667063708,1667584398,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667067850.0,1667540740.0,96291.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7348,title_7348,category_37,tags_14,scene_0,1667060123,1667160726,1667448463,1,1,{},7.0,7.0,1.0,4.0,2.0,7.0,1667134671.0,1667563801.0,73230.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7349,title_7349,category_5,tags_80,scene_1,1667248570,1667215323,1667342043,1,1,{},12.0,12.0,1.0,7.0,3.0,12.0,1667036240.0,1667635200.0,1831.0,3.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7350,title_7350,category_53,tags_43,scene_1,1667474802,1667315718,1667507384,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667220094.0,1667563210.0,73821.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7351,title_7351,category_98,tags_8,scene_1,1667347511,1667121026,1667278861,1,10,{},12.0,12.0,1.0,7.0,3.0,12.0,1667053615.0,1667619806.0,17225.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7352,title_7352,category_15,tags_40,scene_2,1667304027,1667313179,1667449207,1,1,{},5.0,5.0,1.0,4.0,2.0,5.0,1667131932.0,1667463790.0,173241.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7353,title_7353,category_55,tags_36,scene_1,1667542507,1667360704,1667326022,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667119645.0,1667584351.0,52680.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7354,title_7354,category_75,tags_92,scene_1,1667084251,1667636513,1667336389,1,1,{},15.0,15.0,1.0,5.0,3.0,15.0,1667037940.0,1667562606.0,74425.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7355,title_7355,category_67,tags_46,scene_0,1667539086,1667109383,1667378984,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667064721.0,1667566949.0,70082.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7356,title_7356,category_92,tags_7,scene_1,1667081636,1667227497,1667617679,1,5,{},14.0,14.0,1.0,6.0,3.0,14.0,1667113649.0,1667633127.0,3904.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7357,title_7357,category_35,tags_54,scene_0,1667067684,1667592001,1667479089,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667155142.0,1667566667.0,70364.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7358,title_7358,category_98,tags_86,scene_2,1667519416,1667629736,1667546920,1,10,{},10.0,10.0,1.0,4.0,3.0,10.0,1667052535.0,1667513020.0,124011.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7359,title_7359,category_66,tags_43,scene_2,1667120635,1667117436,1667548954,1,5,{},7.0,7.0,1.0,3.0,3.0,7.0,1667170148.0,1667603744.0,33287.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7360,title_7360,category_30,tags_66,scene_2,1667590807,1667402531,1667545921,1,10,{},7.0,7.0,1.0,3.0,3.0,7.0,1667162517.0,1667540685.0,96346.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7361,title_7361,category_57,tags_9,scene_0,1667277500,1667049701,1667142216,1,1,{},10.0,10.0,1.0,4.0,3.0,10.0,1667106545.0,1667589876.0,47155.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7362,title_7362,category_83,tags_52,scene_2,1667182499,1667036818,1667468177,1,1,{},15.0,15.0,1.0,7.0,3.0,15.0,1667059266.0,1667597639.0,39392.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7363,title_7363,category_36,tags_16,scene_2,1667251806,1667497761,1667422519,1,10,{},11.0,11.0,1.0,5.0,3.0,11.0,1667085452.0,1667558484.0,78547.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7364,title_7364,category_52,tags_59,scene_1,1667213062,1667376791,1667418033,1,5,{},13.0,13.0,1.0,8.0,3.0,13.0,1667077833.0,1667627347.0,9684.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7365,title_7365,category_58,tags_74,scene_2,1667062121,1667473168,1667485518,1,10,{},13.0,13.0,1.0,8.0,3.0,13.0,1667033045.0,1667623357.0,13674.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7366,title_7366,category_53,tags_14,scene_0,1667116887,1667463060,1667500334,1,10,{},6.0,6.0,1.0,3.0,3.0,6.0,1667272803.0,1667582643.0,54388.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7367,title_7367,category_37,tags_0,scene_2,1667276318,1667401530,1667258937,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667159209.0,1667615636.0,21395.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7368,title_7368,category_26,tags_80,scene_0,1667479060,1667181169,1667086314,1,1,{},11.0,11.0,1.0,7.0,3.0,11.0,1667068228.0,1667562235.0,74796.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7369,title_7369,category_10,tags_64,scene_2,1667134312,1667049889,1667465607,1,1,{},8.0,8.0,1.0,6.0,3.0,8.0,1667096383.0,1667629380.0,7651.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7370,title_7370,category_38,tags_98,scene_2,1667143869,1667246710,1667354753,1,10,{},10.0,10.0,1.0,7.0,3.0,10.0,1667070842.0,1667628271.0,8760.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7371,title_7371,category_3,tags_46,scene_0,1667621894,1667126910,1667341097,1,5,{},9.0,9.0,1.0,5.0,2.0,9.0,1667077560.0,1667606679.0,30352.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7372,title_7372,category_56,tags_84,scene_2,1667481978,1667169457,1667189519,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667047952.0,1667562804.0,74227.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7373,title_7373,category_77,tags_26,scene_1,1667508357,1667262956,1667071792,1,10,{},13.0,13.0,1.0,6.0,3.0,13.0,1667035529.0,1667583135.0,53896.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7374,title_7374,category_3,tags_24,scene_2,1667329591,1667379032,1667527437,1,5,{},2.0,2.0,1.0,2.0,2.0,2.0,1667426087.0,1667537133.0,99898.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
item_7375,title_7375,category_96,tags_56,scene_2,1667495489,1667560886,1667450724,1,5,{},13.0,13.0,1.0,7.0,3.0,13.0,1667094452.0,1667617860.0,19171.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7376,title_7376,category_9,tags_99,scene_1,1667350037,1667265322,1667268897,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667048815.0,1667627082.0,9949.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7377,title_7377,category_54,tags_34,scene_2,1667569453,1667634827,1667388252,1,1,{},15.0,15.0,1.0,6.0,3.0,15.0,1667064149.0,1667617414.0,19617.0,3.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7378,title_7378,category_62,tags_68,scene_0,1667325565,1667500871,1667039918,1,10,{},6.0,6.0,1.0,5.0,3.0,6.0,1667137550.0,1667536982.0,100049.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7379,title_7379,category_59,tags_84,scene_2,1667060064,1667131343,1667209247,1,1,{},8.0,8.0,1.0,6.0,3.0,8.0,1667039607.0,1667608804.0,28227.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7380,title_7380,category_37,tags_51,scene_2,1667191059,1667130799,1667514121,1,5,{},16.0,16.0,1.0,7.0,3.0,16.0,1667046692.0,1667595274.0,41757.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7381,title_7381,category_46,tags_69,scene_0,1667192706,1667216623,1667538791,1,1,{},12.0,12.0,1.0,8.0,3.0,12.0,1667044644.0,1667612154.0,24877.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7382,title_7382,category_33,tags_65,scene_1,1667630838,1667256564,1667263132,1,5,{},13.0,13.0,1.0,8.0,3.0,13.0,1667063597.0,1667612406.0,24625.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7383,title_7383,category_55,tags_18,scene_0,1667211627,1667401596,1667596813,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667222840.0,1667629329.0,7702.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7384,title_7384,category_43,tags_28,scene_1,1667283207,1667180632,1667491560,1,1,{},7.0,7.0,1.0,5.0,2.0,7.0,1667212613.0,1667627306.0,9725.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7385,title_7385,category_69,tags_46,scene_1,1667412389,1667185813,1667435362,1,10,{},13.0,13.0,1.0,7.0,3.0,13.0,1667035586.0,1667586542.0,50489.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7386,title_7386,category_25,tags_84,scene_0,1667088670,1667229489,1667138507,1,1,{},12.0,12.0,1.0,8.0,3.0,12.0,1667085795.0,1667626872.0,10159.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7387,title_7387,category_61,tags_55,scene_0,1667577150,1667580613,1667602063,1,1,{},19.0,19.0,1.0,8.0,3.0,19.0,1667053866.0,1667622996.0,14035.0,3.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0
item_7388,title_7388,category_39,tags_84,scene_1,1667460205,1667411446,1667293916,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667110331.0,1667583170.0,53861.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7389,title_7389,category_20,tags_16,scene_2,1667534346,1667580267,1667261817,1,5,{},10.0,10.0,1.0,6.0,3.0,9.0,1667051442.0,1667582113.0,54918.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7390,title_7390,category_56,tags_41,scene_0,1667184354,1667074370,1667591474,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667156430.0,1667603564.0,33467.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7391,title_7391,category_40,tags_75,scene_0,1667151182,1667140924,1667458228,1,1,{},13.0,13.0,1.0,6.0,2.0,13.0,1667035865.0,1667536899.0,100132.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7392,title_7392,category_53,tags_73,scene_0,1667055885,1667459392,1667300697,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667041171.0,1667475603.0,161428.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7393,title_7393,category_48,tags_41,scene_1,1667605895,1667238209,1667269536,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667079387.0,1667585550.0,51481.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7394,title_7394,category_14,tags_89,scene_2,1667538498,1667356049,1667396966,1,10,{},7.0,7.0,1.0,4.0,3.0,7.0,1667130292.0,1667628125.0,8906.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7395,title_7395,category_49,tags_85,scene_2,1667380762,1667402501,1667147821,1,1,{},7.0,7.0,1.0,6.0,3.0,7.0,1667119917.0,1667527455.0,109576.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7396,title_7396,category_3,tags_39,scene_1,1667282016,1667538711,1667119215,1,10,{},17.0,17.0,1.0,7.0,3.0,17.0,1667032936.0,1667618308.0,18723.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_7397,title_7397,category_69,tags_68,scene_0,1667536128,1667579319,1667150735,1,10,{},14.0,14.0,1.0,5.0,3.0,14.0,1667045205.0,1667571045.0,65986.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7398,title_7398,category_88,tags_22,scene_2,1667593390,1667282766,1667219382,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667068534.0,1667574589.0,62442.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7399,title_7399,category_85,tags_22,scene_2,1667132716,1667140932,1667280639,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667080616.0,1667632157.0,4874.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7400,title_7400,category_43,tags_6,scene_0,1667542656,1667468762,1667288146,1,1,{},13.0,13.0,1.0,6.0,3.0,13.0,1667066811.0,1667636803.0,228.0,4.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7401,title_7401,category_13,tags_30,scene_2,1667410204,1667208420,1667593945,1,10,{},12.0,12.0,1.0,7.0,3.0,12.0,1667062696.0,1667570004.0,67027.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7402,title_7402,category_12,tags_76,scene_1,1667516137,1667255998,1667534273,1,5,{},8.0,8.0,1.0,7.0,3.0,8.0,1667047384.0,1667553835.0,83196.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7403,title_7403,category_87,tags_33,scene_1,1667402269,1667601951,1667139331,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667118418.0,1667635718.0,1313.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7404,title_7404,category_98,tags_56,scene_0,1667170033,1667175359,1667298516,1,1,{},7.0,7.0,1.0,4.0,2.0,7.0,1667043673.0,1667572577.0,64454.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7405,title_7405,category_34,tags_33,scene_0,1667588948,1667092972,1667350934,1,10,{},13.0,13.0,1.0,6.0,3.0,13.0,1667157318.0,1667594334.0,42697.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7406,title_7406,category_6,tags_49,scene_1,1667431945,1667529131,1667320065,1,5,{},15.0,15.0,1.0,6.0,3.0,15.0,1667122343.0,1667633417.0,3614.0,3.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7407,title_7407,category_65,tags_32,scene_1,1667164660,1667536846,1667471290,1,5,{},11.0,11.0,1.0,6.0,3.0,11.0,1667033684.0,1667574562.0,62469.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7408,title_7408,category_82,tags_27,scene_1,1667327252,1667128890,1667240676,1,10,{},13.0,13.0,1.0,6.0,3.0,13.0,1667094540.0,1667630730.0,6301.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7409,title_7409,category_67,tags_65,scene_2,1667480518,1667375807,1667580903,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667084206.0,1667556992.0,80039.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7410,title_7410,category_57,tags_81,scene_2,1667073676,1667208344,1667256278,1,5,{},8.0,8.0,1.0,6.0,3.0,8.0,1667054485.0,1667610897.0,26134.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7411,title_7411,category_33,tags_90,scene_2,1667413110,1667481729,1667450098,1,5,{},7.0,7.0,1.0,6.0,3.0,7.0,1667069261.0,1667616604.0,20427.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7412,title_7412,category_32,tags_59,scene_2,1667138450,1667193382,1667364597,1,10,{},9.0,9.0,1.0,5.0,3.0,9.0,1667083493.0,1667630996.0,6035.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7413,title_7413,category_5,tags_45,scene_1,1667482708,1667284426,1667429022,1,5,{},6.0,6.0,1.0,3.0,3.0,6.0,1667086200.0,1667599743.0,37288.0,4.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7414,title_7414,category_25,tags_42,scene_1,1667604017,1667488670,1667386254,1,1,{},11.0,11.0,1.0,7.0,3.0,11.0,1667046119.0,1667612981.0,24050.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7415,title_7415,category_70,tags_17,scene_2,1667453671,1667202987,1667294163,1,1,{},12.0,12.0,1.0,4.0,3.0,12.0,1667091071.0,1667493347.0,143684.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7416,title_7416,category_12,tags_71,scene_1,1667419584,1667205524,1667166188,1,10,{},10.0,10.0,1.0,5.0,3.0,10.0,1667057611.0,1667601293.0,35738.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7417,title_7417,category_52,tags_13,scene_0,1667137878,1667084790,1667345369,1,1,{},13.0,13.0,1.0,7.0,3.0,13.0,1667057557.0,1667573832.0,63199.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7418,title_7418,category_0,tags_84,scene_1,1667532016,1667623611,1667570418,1,10,{},13.0,13.0,1.0,8.0,3.0,13.0,1667040268.0,1667628920.0,8111.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7419,title_7419,category_43,tags_83,scene_2,1667447563,1667107993,1667457221,1,5,{},5.0,5.0,1.0,4.0,3.0,5.0,1667077436.0,1667572112.0,64919.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7420,title_7420,category_41,tags_65,scene_0,1667411460,1667071018,1667298105,1,5,{},3.0,3.0,1.0,2.0,2.0,3.0,1667319065.0,1667432994.0,204037.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
item_7421,title_7421,category_27,tags_34,scene_1,1667155042,1667634423,1667127469,1,5,{},6.0,6.0,1.0,5.0,2.0,6.0,1667127888.0,1667584630.0,52401.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7422,title_7422,category_80,tags_89,scene_1,1667186642,1667398879,1667115306,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667086849.0,1667529426.0,107605.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7423,title_7423,category_15,tags_70,scene_0,1667576445,1667145800,1667182801,1,5,{},9.0,9.0,1.0,5.0,3.0,9.0,1667187882.0,1667580508.0,56523.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7424,title_7424,category_70,tags_37,scene_2,1667314513,1667560638,1667591348,1,5,{},11.0,11.0,1.0,5.0,3.0,11.0,1667115491.0,1667601929.0,35102.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7425,title_7425,category_4,tags_34,scene_1,1667299019,1667196144,1667194287,1,1,{},19.0,19.0,1.0,6.0,3.0,19.0,1667061165.0,1667511346.0,125685.0,0.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0
item_7426,title_7426,category_95,tags_20,scene_0,1667502511,1667053077,1667148411,1,5,{},15.0,15.0,1.0,7.0,3.0,15.0,1667055702.0,1667611495.0,25536.0,3.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7427,title_7427,category_56,tags_76,scene_1,1667518377,1667249488,1667219517,1,10,{},7.0,7.0,1.0,4.0,3.0,7.0,1667088410.0,1667633451.0,3580.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7428,title_7428,category_25,tags_46,scene_2,1667496776,1667315228,1667204582,1,1,{},11.0,11.0,1.0,7.0,3.0,11.0,1667039524.0,1667633689.0,3342.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7429,title_7429,category_41,tags_80,scene_0,1667403946,1667110508,1667598526,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667051028.0,1667626006.0,11025.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7430,title_7430,category_75,tags_27,scene_0,1667416009,1667282168,1667454369,1,1,{},9.0,9.0,1.0,4.0,3.0,9.0,1667174653.0,1667580063.0,56968.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7431,title_7431,category_30,tags_13,scene_0,1667622482,1667374201,1667413081,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667106115.0,1667618123.0,18908.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7432,title_7432,category_95,tags_69,scene_2,1667485309,1667234755,1667207315,1,5,{},7.0,7.0,1.0,3.0,3.0,7.0,1667247151.0,1667446569.0,190462.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7433,title_7433,category_0,tags_43,scene_2,1667505266,1667106445,1667203027,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667067652.0,1667455419.0,181612.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7434,title_7434,category_88,tags_51,scene_2,1667632102,1667349437,1667277890,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667048229.0,1667584873.0,52158.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7435,title_7435,category_41,tags_74,scene_1,1667396297,1667336182,1667214302,1,10,{},13.0,13.0,1.0,8.0,3.0,13.0,1667038986.0,1667632954.0,4077.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7436,title_7436,category_76,tags_33,scene_1,1667173651,1667516378,1667431018,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667090683.0,1667619225.0,17806.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7437,title_7437,category_48,tags_56,scene_1,1667241350,1667629013,1667209516,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667163103.0,1667632590.0,4441.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7438,title_7438,category_6,tags_41,scene_0,1667445483,1667091303,1667521911,1,5,{},6.0,6.0,1.0,3.0,3.0,6.0,1667352248.0,1667527268.0,109763.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7439,title_7439,category_49,tags_72,scene_0,1667179513,1667572468,1667189618,1,1,{},16.0,16.0,1.0,6.0,3.0,16.0,1667059420.0,1667598204.0,38827.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7440,title_7440,category_100,tags_66,scene_2,1667220345,1667478880,1667218780,1,10,{},16.0,16.0,1.0,6.0,3.0,16.0,1667095664.0,1667622259.0,14772.0,2.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7441,title_7441,category_58,tags_4,scene_0,1667481447,1667270162,1667480716,1,5,{},16.0,16.0,1.0,6.0,3.0,16.0,1667148733.0,1667623948.0,13083.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7442,title_7442,category_73,tags_7,scene_2,1667264462,1667064166,1667278041,1,1,{},9.0,9.0,1.0,7.0,3.0,9.0,1667049814.0,1667606870.0,30161.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7443,title_7443,category_35,tags_13,scene_2,1667048078,1667491899,1667352723,1,5,{},8.0,8.0,1.0,4.0,3.0,8.0,1667183267.0,1667578749.0,58282.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7444,title_7444,category_30,tags_74,scene_2,1667116888,1667396806,1667405181,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667092870.0,1667560973.0,76058.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7445,title_7445,category_38,tags_45,scene_2,1667314944,1667212687,1667231243,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667063905.0,1667467456.0,169575.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7446,title_7446,category_6,tags_66,scene_2,1667321546,1667090984,1667163180,1,5,{},9.0,9.0,1.0,5.0,3.0,9.0,1667032641.0,1667603906.0,33125.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7447,title_7447,category_50,tags_36,scene_1,1667399276,1667545189,1667163849,1,5,{},10.0,10.0,1.0,7.0,2.0,10.0,1667033461.0,1667612165.0,24866.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7448,title_7448,category_78,tags_87,scene_2,1667255872,1667248367,1667549217,1,10,{},13.0,13.0,1.0,5.0,3.0,13.0,1667142388.0,1667594701.0,42330.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7449,title_7449,category_81,tags_87,scene_1,1667032553,1667591973,1667418149,1,10,{},6.0,6.0,1.0,5.0,3.0,6.0,1667061032.0,1667459271.0,177760.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7450,title_7450,category_78,tags_83,scene_1,1667199327,1667142160,1667529679,1,1,{},12.0,12.0,1.0,7.0,3.0,12.0,1667085487.0,1667631732.0,5299.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
